Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
7,1159,4,6602,2098181,1232,20,359.4,0,0,20
7,1165,7,3331,2106545,1250,5,38.2,0,0,5
7,1165,7,3346,435393,641,9,368.55,0,0,9
7,1168,2,31,2171117,34865,22,469.04,0,0,22
7,1168,2,66,2107969,35148,28,562.52,0,0,28
7,1172,4,6602,19326,1240,3,25.2,0,0,3
7,1172,4,6605,2385910,31717,3,17.7,0,0,3
7,1211,7,3306,1172762,35307,10,62.5,0,0,10
7,1211,7,3330,4338067,35651,1,7.5,0,0,1
7,1212,1,1016,255453,1109,9,135.09,0,0,9
7,1212,1,1025,4350243,32802,4,47.64,1,11.91,3
7,1212,1,1026,174520,3144,2,42.64,0,0,2
7,1212,1,1422,1277927,1278,44,198,0,0,44
7,1212,1,1423,1198522,1230,1,16.67,0,0,1
7,1212,1,1427,333838,1220,6,45.84,0,0,6
7,1212,1,1432,213217,1240,4,33.52,0,0,4
7,1212,1,1437,4302343,1238,2,19.66,0,0,2
7,1212,1,2101,4298576,35305,3,18.75,0,0,3
7,1212,1,4404,1421767,37058,5,37.5,0,0,5
7,1213,1,1015,4393319,4910,6,53.52,0,0,6
7,1213,1,1203,4367055,1284,10,30.2,0,0,10
7,1213,1,1405,352532,3270,2,20.94,0,0,2
7,1213,1,1409,352008,1278,78,351,0,0,78
7,1213,1,1417,50636,31423,7,74.83,0,0,7
7,1213,1,1610,1172113,35144,2,41,0,0,2
7,1213,1,2188,1276635,36747,1,11.53,0,0,1
7,1215,1,1414,200613,41938,3,29.73,0,0,3
7,1215,1,4409,624190,43064,3,24.45,0,0,3
7,1216,1,1601,2113326,323,3,24.45,0,0,3
7,1216,1,2119,1669256,35305,4,25,0,0,4
7,1216,1,2120,174045,36749,4,46.12,0,0,4
7,1216,1,4420,2284272,37058,3,22.5,0,0,3
7,1217,1,1043,4449985,1146,2,42.78,0,0,2
7,1217,1,1132,65435,1242,3,22.92,0,0,3
7,1217,1,1137,440026,48417,10,45.8,0,0,10
7,1217,1,1139,111275,35651,4,30,0,0,4
7,1217,1,1231,675405,1182,6,83.64,0,0,6
7,1217,1,2130,1534462,36746,3,34.59,0,0,3
7,1217,1,4429,99684,43067,2,19.26,0,0,2
7,1218,1,1105,16917,1278,31,139.5,0,0,31
7,1218,1,2121,4222299,35309,10,62.5,0,0,10
7,1219,1,1001,1284266,1182,9,125.46,0,0,9
7,1219,1,1008,1599336,1129,19,323.2,0,0,19
7,1219,1,1103,324200,1240,7,58.66,0,0,7
7,1219,1,1109,577286,1687,2,37.96,0,0,2
7,1219,1,1118,721235,1278,12,54,0,0,12
7,1219,1,1124,1930762,41938,5,49.55,0,0,5
7,1219,1,1128,1404076,972,1,18.98,0,0,1
7,1219,1,1208,1245880,1240,1,8.38,0,0,1
7,1219,1,1603,1445049,36003,2,10.58,0,0,2
7,1219,1,1613,4439516,303,3,13.62,0,0,3
7,1219,1,2806,4483360,30572,11,68.75,0,0,11
7,1219,1,4420,2029025,43068,5,19.2,0,0,5
7,1220,1,1223,317189,1129,2,32,0,0,2
7,1220,1,1223,1617783,2665,7,112,0,0,7
7,1220,1,1415,1226878,1240,2,16.76,0,0,2
7,1220,1,1417,1422098,1230,0,0,1,16.67,0
7,1220,1,1426,4613804,1216,1,8.38,0,0,1
7,1220,1,1619,639304,40217,1,8.98,0,0,1
7,1220,1,1621,2454701,45143,40,30,0,0,40
7,1220,1,4419,313738,32873,4,25,0,0,4
7,1221,1,4411,405684,43316,2,16.3,0,0,2
7,1221,1,4418,76641,34226,5,42.8,0,0,5
7,1222,1,1005,1384675,46772,12,107.04,0,0,12
7,1222,1,1009,2379082,1150,8,111.68,0,0,8
7,1222,1,1022,43503,2233,4,79.76,0,0,4
7,1222,1,1022,67647,3144,1,21.32,0,0,1
7,1222,1,1209,1656481,46772,10,89.2,0,0,10
7,1222,1,1402,54162,1284,16,48.32,0,0,16
7,1222,1,1405,38922,1240,2,16.76,1,8.38,1
7,1222,1,1406,856099,1250,2,15.28,0,0,2
7,1222,1,1433,4228571,35651,6,45,0,0,6
7,1222,1,1632,1526475,45143,40,30,0,0,40
7,1222,1,2151,1960559,30532,1,7.78,0,0,1
7,1222,1,2154,4290462,35305,7,43.75,0,0,7
7,1222,1,2156,40708,35305,12,75,0,0,12
7,1222,1,4452,42059,43067,3,28.89,0,0,3
7,1222,1,4459,1024266,32873,5,31.25,0,0,5
7,1223,1,1051,383851,1129,4,67.2,0,0,4
7,1223,1,1053,166345,1129,4,67.2,0,0,4
7,1223,1,1060,1885559,1125,6,57.6,0,0,6
7,1223,1,1166,112604,1309,2,13.52,0,0,2
7,1223,1,1253,4609887,1240,2,16.76,0,0,2
7,1223,1,1253,4613625,1109,2,30.02,0,0,2
7,1223,1,2154,4596114,32940,4,31.12,0,0,4
7,1223,1,4460,1698228,43316,1,8.15,0,0,1
7,1223,1,4467,4628280,32861,2,10.92,0,0,2
7,1224,1,1602,73388,35452,3,13.32,0,0,3
7,1224,1,1603,530427,325,1,8.15,0,0,1
7,1224,1,1613,1258386,35452,7,31.08,0,0,7
7,1224,1,1627,1446049,328,1,8.15,0,0,1
7,1224,1,2158,1349709,43033,8,49.2,0,0,8
7,1224,1,2168,1271457,36746,2,23.06,0,0,2
7,1224,1,4465,531165,32873,10,62.5,0,0,10
7,1224,1,4470,589390,43285,15,79.2,0,0,15
7,1227,1,1233,1682708,2233,1,19.94,0,0,1
7,1227,1,1250,2260035,1220,1,7.64,0,0,1
7,1227,1,1253,9510078,1238,1,9.83,0,0,1
7,1227,1,4442,3555827,43067,1,9.63,0,0,1
7,1227,1,4447,8080,43067,1,9.63,0,0,1
7,1228,5,3037,653378,6177,172,1274.52,9,66.69,163
7,1232,1,1020,4563392,4910,8,71.36,0,0,8
7,1232,1,1107,2261380,1250,15,114.6,0,0,15
7,1232,1,1108,240265,972,1,18.98,0,0,1
7,1232,1,1108,1450358,1064,1,16.67,0,0,1
7,1232,1,1114,106756,1230,2,33.34,0,0,2
7,1232,1,1114,4223137,42434,10,45.8,0,0,10
7,1232,1,1201,4660374,1284,8,24.16,0,0,8
7,1232,1,2102,199788,40930,4,24.6,0,0,4
7,1232,1,2801,1057901,43274,2,10.38,0,0,2
7,1232,1,2801,1743522,31512,1,9.99,0,0,1
7,1232,1,5013,199695,31720,2,16.76,0,0,2
7,1235,1,1003,85177,73,2,42.64,0,0,2
7,1235,1,1103,85629,3270,1,10.47,0,0,1
7,1235,1,1109,180524,1250,10,76.4,0,0,10
7,1235,1,1208,2046221,35651,5,37.5,0,0,5
7,1235,1,1208,2233343,41938,2,19.82,0,0,2
7,1235,1,1210,338689,1284,14,42.28,0,0,14
7,1235,1,4405,1884673,43147,2,9.08,0,0,2
7,1236,1,1034,89027,4767,4,59.16,0,0,4
7,1236,1,1123,2373330,1064,1,16.67,1,16.67,0
7,1236,1,1126,4386258,41938,6,59.46,0,0,6
7,1236,1,1134,268277,31423,1,10.69,0,0,1
7,1236,1,1206,87288,1146,1,21.39,0,0,1
7,1236,1,1242,88881,1250,3,22.92,0,0,3
7,1236,1,1244,1945424,1278,4,18,0,0,4
7,1236,1,2802,4532402,43285,10,52.8,0,0,10
7,1236,1,2806,1841296,43058,8,74.8,0,0,8
7,1236,1,2810,1203109,43316,1,8.15,0,0,1
7,1236,1,2813,684793,43285,10,52.8,0,0,10
7,1237,1,1102,2483170,1240,4,33.52,0,0,4
7,1237,1,1280,820004,1232,1,18.24,0,0,1
7,1238,1,1002,4437736,2233,1,19.94,0,0,1
7,1238,1,1102,1571175,42434,12,54.96,0,0,12
7,1238,1,1105,3026044,41938,2,19.82,0,0,2
7,1238,1,2105,107084,35305,46,287.5,0,0,46
7,1238,1,2106,2410799,35309,4,25,0,0,4
7,1239,1,1124,2252080,4280,4,24,0,0,4
7,1239,1,1129,1559971,35651,3,22.5,0,0,3
7,1239,1,1233,4165773,35651,5,37.5,0,0,5
7,1239,1,4401,125607,43065,9,60.84,0,0,9
7,1239,1,4506,4704498,1238,2,19.66,0,0,2
7,1242,1,1113,274158,1232,3,54.72,0,0,3
7,1242,1,1116,274230,1250,8,61.12,0,0,8
7,1243,1,1017,1958583,2233,8,159.52,0,0,8
7,1243,1,1110,4598560,1278,6,27,0,0,6
7,1243,1,1111,2465143,1220,2,15.28,0,0,2
7,1243,1,1116,9110827,1250,3,22.92,0,0,3
7,1243,1,2105,76471,30532,1,7.78,0,0,1
7,1243,1,2810,753095,36746,2,23.06,0,0,2
7,1243,1,2816,1960956,43147,1,4.54,0,0,1
7,1243,1,4402,70530,36746,2,23.06,0,0,2
7,1245,1,1118,301454,1220,2,15.28,0,0,2
7,1245,1,1218,4231412,41938,1,9.91,0,0,1
7,1245,1,1219,108511,1232,2,36.48,0,0,2
7,1245,1,1221,749967,41938,1,9.91,0,0,1
7,1245,1,1248,4444329,1278,6,27,0,0,6
7,1245,1,2162,268026,32934,2,14.08,0,0,2
7,1245,1,2812,740386,43285,11,58.08,0,0,11
7,1245,1,4415,83694,34226,1,8.56,0,0,1
7,1259,6,3222,796179,325,2,16.3,0,0,2
7,1261,4,6603,1265959,5621,3,25.2,0,0,3
7,1275,4,6604,1887408,1309,3,20.16,0,0,3
7,1275,4,6614,4479740,1242,1,7.7,0,0,1
7,1279,6,3201,1464909,35303,20,125,0,0,20
7,1279,6,3204,2027107,5310,8,42.24,0,0,8
7,1279,7,3301,2034484,48077,1,14.26,0,0,1
7,1310,1,1059,63026,30173,4,55.84,0,0,4
7,1310,1,1075,102684,3631,19,310.65,0,0,19
7,1310,1,1161,99836,1242,3,22.92,0,0,3
7,1310,1,1177,2080073,1309,5,33.8,0,0,5
7,1310,1,1260,1414925,1242,3,22.92,0,0,3
7,1310,1,2018,103866,37058,2,15,0,0,2
7,1310,1,2108,1032393,46716,3,16.14,0,0,3
7,1310,1,2112,4583743,35309,6,37.5,0,0,6
7,1311,1,1172,189610,1212,2,16.76,0,0,2
7,1311,1,1174,100157,48417,10,45.8,0,0,10
7,1311,1,1175,101352,1240,15,125.7,0,0,15
7,1311,1,1176,7629937,1238,2,19.66,0,0,2
7,1311,1,1256,8108355,1125,18,172.8,0,0,18
7,1311,1,1259,2233721,35651,2,15,0,0,2
7,1311,1,1271,2140358,2233,3,59.82,0,0,3
7,1311,1,1285,1990257,1242,3,22.92,0,0,3
7,1311,1,2014,7956342,43065,1,6.76,0,0,1
7,1311,1,2015,7759311,45111,1,8.98,0,0,1
7,1311,1,2807,989379,43285,2,10.56,0,0,2
7,1312,1,1014,302303,4910,3,26.76,0,0,3
7,1312,1,1015,100808,46772,4,35.68,0,0,4
7,1312,1,1026,302113,1125,15,144,0,0,15
7,1312,1,1105,307005,35651,3,22.5,0,0,3
7,1312,1,1105,917909,1232,2,36.48,0,0,2
7,1312,1,1137,1926996,1212,4,33.52,0,0,4
7,1312,1,1230,4448574,1109,2,30.02,0,0,2
7,1312,1,2064,1454942,37058,8,60,0,0,8
7,1312,1,2072,69430,43285,16,84.48,0,0,16
7,1312,1,2073,1559949,43274,3,15.57,0,0,3
7,1312,1,2151,68561,31467,6,59.94,0,0,6
7,1312,1,2852,671985,43274,4,20.76,0,0,4
7,1312,1,5003,299687,32864,1,9.35,0,0,1
7,1312,1,5003,1018625,30416,4,30,0,0,4
7,1312,1,5005,302270,141,2,27.92,0,0,2
7,1313,11,3902,934409,47611,5,85.75,0,0,5
7,1314,6,3202,26873,37058,12,90,0,0,12
7,1314,7,3310,1718678,1187,2,297,0,0,2
7,1314,7,3347,7462979,4270,35,311.85,0,0,35
7,1315,1,1052,63573,3631,22,359.7,0,0,22
7,1315,1,1054,4636180,6469,5,71.3,0,0,5
7,1315,1,1161,7706400,1309,8,54.08,0,0,8
7,1315,1,1164,1915904,1284,68,205.36,0,0,68
7,1315,1,1258,97825,1284,2,6.04,0,0,2
7,1315,1,1262,1010221,2425,3,13.5,0,0,3
7,1315,1,1268,981586,2425,26,117,0,0,26
7,1315,1,1270,392182,37516,1,19.94,0,0,1
7,1315,1,1280,1171091,1109,2,30.02,0,0,2
7,1315,1,1292,975546,37516,1,19.94,0,0,1
7,1315,1,2057,98091,37058,2,15,0,0,2
7,1315,1,2162,1464655,37361,2,12.5,0,0,2
7,1315,1,2165,98166,30549,2,10.76,0,0,2
7,1315,1,2862,4187697,36610,40,30.8,0,0,40
7,1315,1,5052,63749,35141,2,41,0,0,2
7,1330,1,1056,198531,2233,3,59.82,0,0,3
7,1330,1,1152,361117,1238,1,9.83,0,0,1
7,1330,1,2053,196115,43274,2,10.38,0,0,2
7,1330,1,2054,4590176,43066,1,9.63,0,0,1
7,1330,1,2855,4231299,30555,2,10.76,0,0,2
7,1330,1,2856,470843,43058,2,18.7,0,0,2
7,1331,1,1010,369639,1109,4,60.04,0,0,4
7,1331,1,1205,4369829,1109,1,15.01,0,0,1
7,1331,1,1211,1991405,1242,6,45.84,0,0,6
7,1332,1,1007,64720,1182,3,41.82,0,0,3
7,1332,1,1104,261984,2425,10,45,0,0,10
7,1332,1,1111,38139,41843,6,41.16,0,0,6
7,1332,1,1206,1757920,35651,3,22.5,0,0,3
7,1332,1,2057,4352485,43285,14,73.92,0,0,14
7,1332,1,2058,1031991,45111,2,17.96,0,0,2
7,1332,1,2058,1842933,43285,10,52.8,0,0,10
7,1332,1,8001,4604279,30532,2,15.56,0,0,2
7,1333,1,1029,2371271,1146,8,171.12,0,0,8
7,1333,1,1033,553753,1109,2,30.02,0,0,2
7,1333,1,1131,550513,1220,8,61.12,0,0,8
7,1333,1,1228,1053290,1109,1,15.01,0,0,1
7,1333,1,2023,562450,43215,5,50.7,0,0,5
7,1333,1,2024,564270,43065,1,6.76,1,6.76,0
7,1334,1,1110,552608,1232,20,364.8,0,0,20
7,1334,1,1111,867908,41938,12,122.52,0,0,12
7,1334,1,1202,1494645,3631,3,49.05,0,0,3
7,1334,1,1206,378310,1242,2,15.28,0,0,2
7,1334,1,1210,2257301,1284,7,21.14,0,0,7
7,1334,1,1211,838689,3631,1,16.35,0,0,1
7,1334,1,1214,1024773,1150,15,209.4,0,0,15
7,1334,1,1218,4131980,1169,7,132.02,0,0,7
7,1334,1,1222,4482448,1284,4,12.08,0,0,4
7,1334,1,2106,376937,43058,5,46.75,0,0,5
7,1334,1,2806,1908058,31471,1,9.99,0,0,1
7,1335,1,1252,166949,1232,1,18.24,0,0,1
7,1335,1,1252,1824151,1240,1,8.38,0,0,1
7,1335,1,2151,183422,30532,6,46.68,0,0,6
7,1336,1,1056,2105998,1146,2,42.78,0,0,2
7,1336,1,1165,555117,35651,5,37.5,0,0,5
7,1336,1,1261,4212510,1284,5,15.1,0,0,5
7,1336,1,1659,4614811,45111,5,44.9,0,0,5
7,1336,1,2011,968428,43069,2,14.82,0,0,2
7,1336,1,2105,257253,30552,2,10.76,0,0,2
7,1337,1,1021,374237,1146,2,42.78,0,0,2
7,1337,1,1024,2436262,1109,3,45.03,0,0,3
7,1337,1,1231,8020011,2233,4,79.76,0,0,4
7,1337,1,1233,894621,1242,1,7.64,0,0,1
7,1337,1,1238,377952,1250,6,45.84,0,0,6
7,1337,1,1239,4246411,1250,1,7.64,0,0,1
7,1338,1,1101,119150,1240,6,50.28,0,0,6
7,1338,1,1105,204420,1230,1,16.67,0,0,1
7,1338,1,1209,4470845,2233,6,119.64,0,0,6
7,1338,1,1212,4489392,1240,2,16.76,0,0,2
7,1338,1,2001,357534,37058,5,37.5,0,0,5
7,1338,1,2006,1966979,43066,1,9.63,0,0,1
7,1338,1,2101,198722,35305,10,62.5,0,0,10
7,1338,1,2104,1950287,30532,5,38.9,0,0,5
7,1339,1,1102,4708913,632,8,127.36,0,0,8
7,1339,1,1217,4315112,48417,2,9.16,0,0,2
7,1340,1,1067,4165869,1146,4,85.56,0,0,4
7,1340,1,1073,2297537,2233,2,39.88,0,0,2
7,1340,1,1155,322760,1240,6,50.28,0,0,6
7,1340,1,1164,1409030,1284,25,75.5,0,0,25
7,1340,1,1165,1151039,1212,1,8.38,0,0,1
7,1340,1,1259,2302724,1160,2,37.72,0,0,2
7,1340,1,2056,2344919,43285,39,205.92,0,0,39
7,1340,1,2165,325385,35309,8,50,0,0,8
7,1340,1,2168,879736,31507,2,12.5,0,0,2
7,1340,1,2170,4185201,31512,2,19.98,0,0,2
7,1340,1,8055,1793961,1284,6,18.12,0,0,6
7,1341,1,1112,1666207,1216,4,33.52,0,0,4
7,1341,1,1802,362840,43040,3,18,0,0,3
7,1342,1,1210,147845,1238,2,19.66,0,0,2
7,1344,1,1013,403941,1160,2,37.72,0,0,2
7,1344,1,1101,412324,1240,9,75.42,0,0,9
7,1344,1,1123,404427,1309,5,33.8,0,0,5
7,1344,1,1223,2489096,35651,4,30,0,0,4
7,1344,1,2002,403963,43285,34,179.52,0,0,34
7,1344,1,2005,404358,43316,3,24.45,0,0,3
7,1344,1,2102,403756,30552,2,10.76,0,0,2
7,1344,1,2102,875046,43058,5,46.75,0,0,5
7,1344,1,2105,404358,31514,1,9.99,0,0,1
7,1344,1,2815,4635671,43147,2,9.08,0,0,2
7,1345,8,5706,410621,1242,10,76.4,0,0,10
7,1346,1,1005,1394819,43006,4,65.4,0,0,4
7,1346,1,1201,2057635,43188,1,13.96,0,0,1
7,1346,1,1204,4672940,49972,1,16.6,0,0,1
7,1346,1,2013,408920,43285,10,52.8,0,0,10
7,1346,1,2101,830144,31514,2,19.98,1,9.99,1
7,1346,1,2811,4675161,31507,2,12.5,0,0,2
7,1347,1,1052,2410929,1182,10,139.4,0,0,10
7,1347,1,1062,135162,1146,6,128.34,0,0,6
7,1347,1,1082,139120,3631,10,163.5,0,0,10
7,1347,1,1151,4370760,1250,7,53.48,0,0,7
7,1347,1,1268,822016,41938,3,29.73,0,0,3
7,1347,1,2056,971371,43065,6,40.56,0,0,6
7,1347,1,2066,417669,43285,15,79.2,0,0,15
7,1347,1,2072,4179997,43065,4,27.04,0,0,4
7,1347,1,2073,4412679,43069,3,22.23,0,0,3
7,1347,1,2163,48615,35309,4,25,0,0,4
7,1348,1,1142,1231213,1212,2,16.76,0,0,2
7,1348,1,1242,4284875,1212,2,16.76,1,8.38,1
7,1348,1,1246,1915182,1240,7,58.66,0,0,7
7,1348,1,1249,7900425,1182,2,27.88,0,0,2
7,1348,1,2104,394970,31310,2,12.5,0,0,2
7,1348,1,2801,391960,3718,1,9,0,0,1
7,1348,1,2803,9556449,43033,2,12.3,0,0,2
7,1349,1,1033,791901,1182,7,97.58,0,0,7
7,1349,1,1121,4528479,3270,3,35.73,0,0,3
7,1349,1,1122,2311165,35651,3,22.5,0,0,3
7,1349,1,2821,1889567,30572,6,37.5,0,0,6
7,1349,1,2826,397790,32934,1,7.04,0,0,1
7,1349,1,8003,4409837,43307,4,21.12,0,0,4
7,1350,1,1033,387152,1109,1,15.01,0,0,1
7,1350,1,1127,379582,1240,2,16.76,0,0,2
7,1350,1,1134,378393,1284,15,45.3,0,0,15
7,1350,1,1224,4516151,2233,3,59.82,0,0,3
7,1350,1,2121,4233074,31507,2,12.5,0,0,2
7,1351,1,1254,881815,35651,2,15,0,0,2
7,1351,1,2055,119549,43069,6,44.46,0,0,6
7,1351,1,2153,118578,31467,3,29.97,0,0,3
7,1351,1,2852,1558126,43274,2,10.38,0,0,2
7,1366,1,1157,557652,1284,5,15.1,0,0,5
7,1366,1,2021,980065,43065,1,6.76,0,0,1
7,1371,4,6606,2490133,3977,8,143.44,0,0,8
7,1374,4,6614,48625,35455,1,4.15,0,0,1
7,1374,4,6616,1455273,4270,4,37.52,0,0,4
7,1375,1,1006,1619287,1146,3,64.17,0,0,3
7,1375,1,1101,425484,48417,10,45.8,9,41.22,1
7,1375,1,1105,380601,35651,6,45,0,0,6
7,1375,1,2003,1434190,44371,10,74.8,0,0,10
7,1377,4,6605,2371214,31719,3,22.44,0,0,3
7,1377,4,6611,4584057,4280,12,81.84,0,0,12
7,1377,4,6615,4555394,40450,27,496.8,0,0,27
7,1378,1,1251,543208,1309,1,6.76,0,0,1
7,1378,1,1266,590450,1216,2,16.76,0,0,2
7,1380,2,1648,1064519,43246,77,1614.69,1,20.97,76
7,1380,2,1658,1936030,43227,12,242.4,0,0,12
7,1381,4,6601,1844294,30531,15,104.55,0,0,15
7,1382,4,6616,23382,4270,2,18.76,0,0,2
7,1382,4,6621,19781,4270,5,46.9,0,0,5
7,1384,1,1015,150156,1150,4,55.84,0,0,4
7,1384,1,1113,1712757,1216,3,25.14,0,0,3
7,1384,1,2024,4259291,43285,12,63.36,0,0,12
7,1384,1,2103,1754580,35305,7,43.75,0,0,7
7,1385,4,6626,4475433,972,4,78.24,0,0,4
7,1387,1,1024,419452,1109,14,210.14,0,0,14
7,1387,1,1114,400766,1238,7,68.81,0,0,7
7,1387,1,1223,1021187,1160,2,37.72,0,0,2
7,1387,1,1224,963703,2425,9,40.5,0,0,9
7,1387,1,2111,408037,40930,5,30.75,0,0,5
7,1387,1,2112,416617,37361,3,18.75,0,0,3
7,1387,1,2811,4198000,36610,40,30.8,0,0,40
7,1415,1,1112,4161820,43207,23,69.46,0,0,23
7,1415,1,2816,231113,31310,3,18.75,0,0,3
7,1415,1,2817,1374027,43058,4,37.4,0,0,4
7,1419,1,1087,2060331,45407,1,13.96,0,0,1
7,1419,1,1180,7780300,43118,1,9.91,0,0,1
7,1419,1,1181,175332,43118,7,69.37,0,0,7
7,1419,1,1183,2329940,43207,14,42.28,0,0,14
7,1419,1,1293,4523541,43207,6,18.12,0,0,6
7,1419,1,1602,179409,32303,2,12,0,0,2
7,1419,1,1604,179412,43040,3,18,0,0,3
7,1419,1,2108,91418,31507,4,25,0,0,4
7,1419,1,2110,867433,30549,3,16.14,0,0,3
7,1419,1,2119,4283565,43058,2,18.7,0,0,2
7,1419,1,4415,982370,43066,2,19.26,0,0,2
7,1419,1,4417,2201537,43067,2,19.26,0,0,2
7,1419,1,4419,177640,37058,8,60,0,0,8
7,1419,1,4420,179330,43064,5,40.75,0,0,5
7,1420,1,1003,37589,43246,2,42.64,0,0,2
7,1420,1,1023,4725001,32311,10,80,0,0,10
7,1420,1,1104,12877,43197,8,67.04,0,0,8
7,1420,1,1131,2299421,36711,4,30,2,15,2
7,1420,1,2037,575109,43316,1,8.15,0,0,1
7,1423,1,1109,1308681,43210,1,6.77,0,0,1
7,1423,1,1201,1122501,43169,1,18.98,0,0,1
7,1423,1,1213,1828377,32311,1,8,0,0,1
7,1423,1,1224,4177662,34215,1,15.01,1,15.01,0
7,1423,1,2014,184996,40886,8,46.08,0,0,8
7,1423,1,2017,1424152,31625,1,13.24,0,0,1
7,1423,1,2822,4613379,43064,2,16.3,0,0,2
7,1423,1,2828,157614,31507,8,50,0,0,8
7,1423,1,4502,2269775,40886,3,17.28,0,0,3
7,1423,1,5508,883562,32303,1,6,0,0,1
7,1427,1,1001,450264,34213,1,19.94,0,0,1
7,1427,1,1003,455524,34255,4,64,0,0,4
7,1427,1,1110,4125381,43118,3,29.73,0,0,3
7,1427,1,4407,1387057,31514,3,29.97,0,0,3
7,1430,1,1241,823490,43206,10,45,0,0,10
7,1430,4,4904,1874782,43210,5,36,0,0,5
7,1431,1,1124,8393721,43196,1,8.38,0,0,1
7,1431,1,2108,725019,43058,3,28.05,0,0,3
7,1435,11,3902,157027,43203,20,152.8,0,0,20
7,1437,1,2807,414618,35309,10,62.5,0,0,10
7,1437,4,4902,1185798,43220,4,78.24,0,0,4
7,1439,1,2816,4124194,37058,2,15,0,0,2
7,1441,1,1038,1748991,34215,2,30.02,0,0,2
7,1441,1,1041,2359279,34213,1,19.94,0,0,1
7,1441,1,1142,234082,43201,2,19.66,0,0,2
7,1441,1,5532,1254393,45111,10,89.8,0,0,10
7,1445,1,1050,1625285,34292,1,16.35,0,0,1
7,1445,1,1145,2076851,43202,1,8.38,0,0,1
7,1445,1,1149,4235631,43179,4,38.4,0,0,4
7,1445,1,1151,181871,43169,1,18.98,0,0,1
7,1445,1,1201,4320783,43197,1,8.38,0,0,1
7,1445,1,2037,4420098,43069,2,14.82,0,0,2
7,1451,1,1158,1354091,43118,4,39.64,0,0,4
7,1451,1,2851,508621,30532,4,31.12,0,0,4
7,1451,1,2859,222676,30575,9,56.25,0,0,9
7,1453,1,1012,11451,37519,12,239.28,0,0,12
7,1453,1,1110,11062,43202,7,58.66,0,0,7
7,1453,1,1116,2336492,43207,10,30.2,0,0,10
7,1453,1,1217,11381,43209,1,6.76,0,0,1
7,1453,1,2134,10516,37361,6,37.5,0,0,6
7,1455,1,1201,2212276,43169,5,94.9,0,0,5
7,1459,1,1120,789310,43203,23,175.72,0,0,23
7,1459,1,1120,1498253,43197,3,25.14,0,0,3
7,1459,1,1210,145651,43202,1,8.38,0,0,1
7,1459,1,1211,146415,32323,10,56,0,0,10
7,1459,1,4505,2369868,43200,4,72.96,0,0,4
7,1461,1,1102,2095877,43202,2,16.76,0,0,2
7,1461,1,1213,832546,32323,3,16.8,0,0,3
7,1461,1,2804,1218447,33872,6,46.68,0,0,6
7,1461,1,2807,2072640,43307,12,63.36,0,0,12
7,1461,4,6602,2284087,43204,15,115.5,0,0,15
7,1462,1,1109,144339,44829,2,28.52,0,0,2
7,1462,1,1203,125321,43118,2,19.82,0,0,2
7,1462,1,2001,724257,43067,4,38.52,0,0,4
7,1462,1,4502,4571743,36711,1,7.5,0,0,1
7,1462,1,4503,1045360,44829,3,42.78,0,0,3
7,1462,1,4509,4613518,43207,6,18.12,0,0,6
7,1463,1,1032,4539076,34213,1,19.94,0,0,1
7,1463,1,1135,131775,43202,4,33.52,0,0,4
7,1463,1,1255,2501461,43179,2,19.2,0,0,2
7,1463,1,1265,4370949,34206,3,41.88,0,0,3
7,1463,1,1273,4641017,43118,2,19.82,0,0,2
7,1463,1,2831,7877725,43274,1,5.19,0,0,1
7,1463,1,2836,4539164,43307,6,31.68,0,0,6
7,1465,11,3905,1080810,31310,6,37.5,0,0,6
7,1465,11,3911,1689863,30575,55,343.75,0,0,55
7,1465,11,3917,4607930,43064,4,32.6,0,0,4
7,1470,1,1065,4530390,46876,4,35.68,0,0,4
7,1470,1,1137,1450762,43118,7,69.37,0,0,7
7,1470,1,1145,166875,43207,10,30.2,0,0,10
7,1470,1,1152,151741,43201,3,29.49,2,19.66,1
7,1470,1,1263,517651,43204,4,30.56,0,0,4
7,1470,1,1274,212392,35294,85,1603.1,0,0,85
7,1470,1,1281,2214914,43201,4,39.32,0,0,4
7,1470,1,2009,4504998,43064,1,8.15,0,0,1
7,1471,1,1024,642849,35294,3,56.58,0,0,3
7,1471,1,1032,178815,35571,4,85.56,0,0,4
7,1471,1,1037,4446125,43059,10,89.2,0,0,10
7,1471,1,1135,1887570,43220,1,18.98,0,0,1
7,1471,1,1136,179910,43210,3,20.31,0,0,3
7,1471,1,1139,1223409,43197,2,16.76,0,0,2
7,1471,1,1611,181954,37581,4,37.4,0,0,4
7,1471,1,2143,1960517,30555,4,21.52,0,0,4
7,1471,1,2842,4568917,36823,3,13.83,0,0,3
7,1472,4,4702,4578164,35456,3,12.45,0,0,3
7,1472,4,4705,152270,43058,7,61.04,0,0,7
7,1473,4,4917,4703612,43118,9,91.89,5,51.05,4
7,1474,4,4913,1513606,37006,23,195.5,0,0,23
7,1476,4,4902,1422513,43118,8,81.68,0,0,8
7,1477,4,7059,4445276,32303,11,65.23,0,0,11
7,1478,4,4908,969400,43210,3,21.6,0,0,3
7,1479,4,6601,4252202,43338,3,63.21,0,0,3
7,1491,4,6607,39381,36537,7,31.85,0,0,7
7,1491,4,6614,2029118,43202,6,50.4,0,0,6
7,1493,4,7058,1958434,43060,12,240,0,0,12
